title,,brand,price,categories
SteelSeries Aerox 9 Wireless - Holey RGB Gaming Mouse - Ultra-lightweight Water Resistant Design - 18 Buttons – Bluetooth/2.4 GHz - 18K DPI TrueMove Air Optical Sensor,,SteelSeries,109.99,"[""Video Games"",""PC"",""Accessories"",""Gaming Mice""]"
"100% Organic Flannel Sheets Full Size - GOTS Certified 100% Cotton Flannel Sheets Set with Comfortable Soft Brushed Finish & Deep Pocket - 1 Flat 1 Fitted & 2 Pillowcases (White, Full)",,Whisper Organics,114.95,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"SteelSeries Tusq in-Ear Mobile Gaming Headset – Dual Microphone with Detachable Boom Mic – Ergonomic Suspension Design Earphones – for Mobile,Black",,SteelSeries,41.69,"[""Video Games"",""PC"",""Accessories"",""Headsets""]"
SteelSeries QcK Gaming Mouse Pad - Large Cloth - Optimized For Gaming Sensors,,SteelSeries,14.99,"[""Video Games"",""PC"",""Accessories"",""Gaming Mice""]"
"California Design Den Luxury Queen Bed Sheets - Buttery Soft 800 Thread Count, 100% Cotton Bed Sheets Set - Queen Sheets, Beats Fake Egyptian Claims, Durable Deep Pocket Fitted Sheet (Ivory)",,California Design Den,97.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"California Design Den 100% Organic Cotton Sheets for Queen Size Bed, Deep Pockets, Percale Sheets Queen, GOTS Certified Soft Cooling Sheets, Bed Sheets Queen Sheet Set, White Sheets",,California Design Den,42.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"nuphy Halo75 V2 Mechancial Gaming Kyeboard,75% Wireless Hot Swappable Bluetooth Keyboard,83 Kyes RGB Backlit Keyboard,Support Bluetooth/2.4GHz/USB-C (White, Raspberry (46gf))",,nuphy,149.99,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
"Sleep Mantra Premium 100% Organic Cotton Queen Bed Sheet Set - Soft & Cooling Percale Weave - 4 Piece Bedding Set with Deep Pocket - GOTS Certified - Breathable & Eco-Friendly (Queen, White)",,Sleep Mantra,52.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Logitech G213 Prodigy Gaming Keyboard, LIGHTSYNC RGB Backlit Keys, Spill-Resistant, Customizable Keys, Dedicated Multi-Media Keys – Black",,Logitech G,46.3,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
"MEKASS Ergonomic Mouse Pad and Keyboard Wrist Rest Set, Super Soft Memory Foam Desk Wrist Support for Computer Keyboard, Non-Slip Arm Palm Rests Cushion for Typing Gaming Office Laptop Mac (Black)",,MEKASS,29.95,"[""Office Products"",""Office & School Supplies"",""Desk Accessories & Workspace Organizers"",""Mouse Pads & Wrist Rests"",""Wrist Rests""]"
"WC Freeze Cooling Gel Earpads - Compatible with HyperX Cloud, Steelseries Arctis, ATH M50X, G Pro X & More - Major Comfort Upgrade & Cooler for Longer | Black",,WC,24.95,"[""Electronics"",""Headphones, Earbuds & Accessories"",""Earpads""]"
"THREAD SPREAD 100% Pure Egyptian Cotton Sheets Queen Size - 1000 High Thread Count Sheets Queen, 4 PC White Luxury Hotel Queen Sheet Set, 16"" Deep Pocket Sateen Weave Soft Cooling Bed Sheet Set",,THREAD SPREAD,87.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Pointehaven Bedding 4 Pieces Queen 100% Cotton Percale Sheets- Printed Bed Sheet & Pillowcase Sets- Soft Cotton Bed Sheets Set- Fits Mattress 19 inches Deep Pocket (Queen, Cypress)",,Pointehaven,43.19,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Logitech G Astro A50 X Omni-Platform Wireless Gaming Headset + Base Station for PS5, Xbox, PC: PLAYSYNC Video & Audio Switcher, HDMI 2.1 4K 120Hz VRR, <24 bit/48 kHz, 24hr Battery, 2.4GHz & BT - White",,Logitech,319,"[""Video Games"",""PC"",""Accessories"",""Headsets""]"
"Jabra Evolve2 50 Wired Stereo Headset - with AirComfort Technology, Noise-Cancelling Mics & Active Noise Cancellation - MS Teams Certified, Works with All Other Platforms - Black",,Jabra,150,"[""Electronics"",""Computers & Accessories"",""Computer Accessories & Peripherals"",""Audio & Video Accessories"",""Computer Headsets""]"
Razer BlackWidow V4 Pro Wired Mechanical Gaming Keyboard: Yellow Switches Linear & Silent - Doubleshot ABS Keycaps - Command Dial - Chroma RGB - Magnetic Wrist Rest - Snap Tap,,Razer,229.99,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
"HyperX Cloud III Wireless – Gaming Headset for PC, PS5, PS4, up to 120-hour Battery, 2.4GHz Wireless, DTS Spatial Audio, 53mm Angled Drivers, Memory Foam, Durable Frame, 10mm Microphone, Black",,HyperX,120.94,"[""Video Games"",""PC"",""Accessories"",""Headsets""]"
"JELLYMONI Queen Sheet Sets White - 400 Thread Count 100% Cotton Sheets, 4 Pieces Silkly Sateen Cotton Sheet Set, Wrinkle Free Hotel Luxury Bedding",,JELLYMONI,29.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Eucalyptus Lyocell Bed Sheets, Hypoallergenic 100% Organic Tencel, Thermal Regulating and Moisture Wicking for Hot Sleepers, Superior Thread Quality, Extra Deep Pockets Queen Size - Ivory",,EUCAREST,121.95,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Pointehaven Bedding 4 Pieces Full 100% Cotton Percale Sheets- Printed Bed Sheet & Pillowcase Sets- Soft Cotton Bed Sheets Set- Fits Mattress 19 inches Deep Pocket (Full, Cypress)",,Pointehaven,41.14,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
Arctis 3/5 / 7/9 Replacement Black Fabric Ear Pads Cushion Compatible with SteelSeries Arctis 3 / Arctis 5 / Arctis 7 Arctis 9 / Arctis 1 / Arctis pro Lossless Wireless Gaming Headset Headphone,,defean,15.99,"[""Video Games"",""PC"",""Accessories"",""Headsets""]"
"California Design Den Luxury Queen Size Sheets Set - Buttery Soft 800 Thread Count 100% Cotton Sateen - Beats Fake Egyptian Cotton Claims, Durable Deep Pocket Fitted Sheet (Soft Teal)",,California Design Den,97.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Threadmill Luxury 800 Thread Count Full Size 100% Cotton Sheets - Hotel White Sateen Weave Bed-Sheets, Better Than Egyptian Cotton, 4 Pc Solid Bed Set, Fits 16"" Deep Pocket",,Threadmill,86.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"Toozey Heated Outdoor Cat House with Insulated Aluminum, 100% Waterproof Weatherproof with 2 Mat, Sturdy Safe Large Feral Shelter for Winter Indoor Outside with Thermostatic Pet Heating Pad, (Blue, M)",,Toozey,79.99,"[""Pet Supplies"",""Cats"",""Beds & Furniture"",""Cat Houses & Condos""]"
"Wireless Gaming Headset with Noise Canceling Microphone for PS5, PC, PS4, 2.4G/Bluetooth Gaming Headphones with USB and Type-c Connector, Wired Mode for Controller Gamecube",,WolfLawS,29.99,"[""Video Games"",""Legacy Systems"",""Nintendo Systems"",""GameCube"",""Accessories""]"
Razer Ornata V3 Gaming Keyboard: Low Profile Keys - Mecha Membrane Switches - UV Coated Keycaps - Backlit Media Keys - 10 Zone RGB Lighting - Spill Resistant - Magnetic Wrist Wrest - Snap Tap,,Razer,60.99,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
"Logitech G915 TKL Tenkeyless Lightspeed Wireless RGB Mechanical Gaming Keyboard, Low Profile Switch Options, Lightsync RGB, Advanced Wireless and Bluetooth Support - Tactile",,Logitech G,145.94,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
"Cottingon, Premium 400 TC 100% Egyptian Cotton 4 PC Sheet Set 7"" Deep, Light Grey-Cot Size 33""x75""",,Cottingon,38.25,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Sheet & Pillowcase Sets""]"
"EWEADN Typewriter Style Mechanical Gaming Keyboard,104 Keys Backlit LED Keyboard, Media Control Knob, Wired Computer Keyboard Pink Switch for Windows/Mac/PC-Green",,SEUNKWANG,66.49,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
"Belkin BoostCharge Flex Silicone USB-A to USB-C Cable (2M/6.6FT) for Samsung Galaxy Series, Google Pixel, & More with Cable Clip - Black",,Belkin,11.99,"[""Electronics"",""Computers & Accessories"",""Computer Accessories & Peripherals"",""Cables & Accessories"",""Cables & Interconnects"",""USB Cables""]"
"RedThunder K10 Wireless Gaming Keyboard and Mouse Combo, LED Backlit Rechargeable 3800mAh Battery, Mechanical Feel Anti-ghosting Keyboard + 7D 3200DPI Mice for PC Gamer (Black)",,RedThunder,53.99,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
"AULA SC580 Wireless Gaming Mouse, Tri-Mode 2.4G/BT5.0/USB-C Gaming Mouse, 12000 DPI Rechargeable Wireless Mouse with 6 Programmable Buttons, Ergonomic Computer Mouse for Laptop/PC/Mac/Tablet",,AULA,26.9,"[""Video Games"",""PC"",""Accessories"",""Gaming Mice""]"
"Thread Spread Luxury Egyptian Cotton King Fitted Sheet - 1000-Thread-Count 22"" Deep Pocket King Size Fitted Sheet, Soft, Smooth, Cooling, Sateen Weave, Extra Long Staple - White",,THREAD SPREAD,37.99,"[""Home & Kitchen"",""Bedding"",""Sheets & Pillowcases"",""Fitted Sheets""]"
Razer BlackWidow V3 Mechanical Gaming Keyboard: Green Mechanical Switches - Tactile & Clicky - Chroma RGB Lighting - Compact Form Factor - Programmable Macro Functionality - Quartz,,Razer,99.99,"[""Video Games"",""PC"",""Accessories"",""Gaming Keyboards""]"
"VAGAWEI AirTag Holder Keychain Compatible with Apple AirTag, 4 Pack AirTag Case Item Finders Tracker, Multi-Color Protective Silicone AirTag Accessories",,VAGAWEI,6.99,"[""Electronics"",""GPS, Finders & Accessories"",""GPS System Accessories"",""Cases""]"
"Hseok Laptop Sleeve 13-14 Inch Case Briefcase Compatible with MacBook Pro 14 inch M4/M3/M2/M1 All Model of 13.3 Inch Mac Air/Pro, XPS 13 14, Most Popular 13""-14"" Notebooks,B04K01",,Hseok,9.99,"[""Electronics"",""Computers & Accessories"",""Laptop Accessories"",""Bags, Cases & Sleeves"",""Briefcases""]"
Simple Modern Travel Coffee Mug Tumbler with Flip Lid | Reusable Insulated Stainless Steel Cold Brew Iced Coffee Cup Thermos | Gifts for Women Men Him Her | Voyager Collection | 16oz | Almond Birch,,Simple Modern,17.99,"[""Home & Kitchen"",""Kitchen & Dining"",""Storage & Organization"",""Thermoses"",""Insulated Beverage Containers"",""Tumblers""]"
"Walkie Talkies for Adults Long Range 2 Pack, Rechargeable Walkie Talkies 22 FRS Channels Two Way Radios with NOAA Weather Receiver, Noise Reduction, Volume Adjustment, LED Flashlight, 1800mAh Battery",,DURLK,39.99,"[""Electronics"",""Portable Audio & Video"",""CB & Two-Way Radios"",""Two-Way Radios""]"
"FIFINE Microphone Boom Arm, Low Profile Adjustable Stick Microphone Arm Stand with Desk Mount Clamp, Screw Adapter, Cable Management, for Podcast Streaming Gaming Studio-BM88",,FIFINE,39,"[""Musical Instruments"",""Microphones & Accessories"",""Accessories"",""Stands""]"
"litokam Indoor Camera, Cameras for Home Security with Night Vision, Pet Camera with Phone App, 2K Indoor Security Camera, Motion Detection, 2-Way Audio, WiFi Home Camera, Baby Monitor Work with Alexa",,litokam,28.79,"[""Electronics"",""Camera & Photo"",""Video Surveillance"",""Surveillance Cameras"",""Dome Cameras""]"
"40W USB C Charger Cube, 2-Pack Wall Plug Fast Charging Block, 4-Port PD+QC Power Adapter Multiport Brick Type C Box for iPhone 16/15/14/13/12/11/Pro Max/XS/XR/8/7, Tablets, Cellphones",,Dulums,19.99,"[""Cell Phones & Accessories"",""Accessories"",""Chargers & Power Adapters"",""Wall Chargers""]"
Crucial RAM 16GB Kit (2x8GB) DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT2K8G4SFRA32A,,Crucial,28.99,"[""Electronics"",""Computers & Accessories"",""Computer Components"",""Internal Components"",""Memory""]"
"K&F Concept 90 inch/230cm Ultra High Camera Tripod,Horizontal Overhead Shooting Travel Tripods with Metal Ball Head 10KG Load Capacity,Detachable Monopod, for Indoor and Outdoor Use T254A7+BH-28L",,K&F Concept,99.99,"[""Electronics"",""Camera & Photo"",""Tripods & Monopods"",""Complete Tripods""]"
"TiMOVO Adapter for Lightning Female to USB C Male Adapter, 4 Pack Adapter for Lightning USB-C Adapter, Data Sync Charger for i-Phone 15/16 Pro/Pro Max/Plus, iPad Pro/Air, Not for Audio/OTG",,TiMOVO,7.99,"[""Electronics"",""Computers & Accessories"",""Computer Accessories & Peripherals"",""Computer Cable Adapters"",""USB-to-USB Adapters""]"
Cotton Farm Grade 100 XL Cheese Cloths - Straining & More; 36x36 Inch; 100% Unbleached Cotton Cheesecloth; Reusable with Hemmed 2 Edges; Ultra-Dense (the finest) Butter Muslin,,COTTON FARM FROM MEDITERRANEAN,5.95,"[""Home & Kitchen"",""Kitchen & Dining"",""Kitchen Utensils & Gadgets"",""Cheese Tools"",""Cheese Makers""]"
"Yaktrax Walk Traction Cleats - 360-Degree Grip on Snow, Ice, & Multi-terrain Surfaces - Elastic Outer Band w/ Easy-On/Off Heel Tab & 1.2mm Zinc-coated Steel Coils - Abrasion & Rust Resistant - Unisex",,Yaktrax,23.83,"[""Clothing, Shoes & Jewelry"",""Shoe, Jewelry & Watch Accessories"",""Shoe Care & Accessories"",""Ice & Snow Grips""]"
"SanDisk 256GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-256G-GN4IN, Dark gray/Black",,SanDisk,34.7,"[""Electronics"",""Computers & Accessories"",""Computer Accessories & Peripherals"",""Memory Cards"",""SD Cards""]"
"Nate's 100% Pure, Raw & Unfiltered Honey - Award-Winning Taste, 32oz. Squeeze Bottle",,Nature Nate's,10.65,"[""Grocery & Gourmet Food"",""Pantry Staples"",""Cooking & Baking"",""Baking Syrups, Sugars & Sweeteners"",""Honey""]"
"Airmoto Tire Inflator Portable Air Compressor - Air Pump For Car Tires with Digital Pressure Gauge, LED Light and Auto Shut-Off Function - Cordless Pump for Car, Motorcycle, Bicycle, Balls and More",,Airmoto,69.99,"[""Automotive"",""Tires & Wheels"",""Accessories & Parts"",""Air Compressors & Inflators""]"
"The Original GORILLA GRIP Heavy Duty Stainless Steel Smooth Edge Manual Can Opener and Bottle Openers, Soft Handle, Rust Proof Oversized Handheld Easy Turn Knob, Multifunctional Kitchen Tool, Black",,Gorilla Grip,8.49,"[""Home & Kitchen"",""Kitchen & Dining"",""Kitchen Utensils & Gadgets"",""Can Openers"",""Manual""]"
"Walkie Talkies for Adults Long Rang NOAA Weather Alerts, Rechargeable Walkie Talkies 2 Way Radio 22 FRS Channel with 1800mAh Li-ion Battery Charger USB-C Cable Outdoor Cruises Camping, 4 Pack",,NXGKET,59.99,"[""Electronics"",""Portable Audio & Video"",""CB & Two-Way Radios"",""Two-Way Radios""]"
"EUHOMY Countertop Ice Maker Machine with Handle, 26lbs in 24Hrs, 9 Ice Cubes Ready in 6 Mins, Auto-Cleaning Portable Ice Maker with Basket and Scoop, for Home/Kitchen/Camping/RV. (Black)",,EUHOMY,89.99,"[""Appliances"",""Refrigerators, Freezers & Ice Makers"",""Ice Makers""]"
"LISEN Retractable Car Charger [69W USB C Car Adapter] for iPhone 16 Car Charger Fast Charging, Valentines Day Gifts for him her Women Men, Car Accessories USBC Car Charger for iPhone 16 15 14 13, Gray",,LISEN,16.99,"[""Cell Phones & Accessories"",""Accessories"",""Chargers & Power Adapters"",""Automobile Chargers""]"
"HP 64 Black Ink Cartridge | Works with HP ENVY Inspire 7950e; ENVY Photo 6200, 7100, 7800; Tango Series | Eligible for Instant Ink | N9J90AN",,HP,21.89,"[""Office Products"",""Office Electronics"",""Printers & Accessories"",""Printer Parts & Accessories"",""Printer Ink & Toner"",""Inkjet Ink Cartridges""]"
"HP X3000 G3 Wireless Mouse - Black, 15-Month Battery, Side Grips for Control, Travel-Friendly, Blue LED, Powerful 1600 DPI Optical Sensor, Compatible with Wins PC/Laptop, Mac, Chromebook (683N7AA)",,HP,13.17,"[""Electronics"",""Computers & Accessories"",""Computer Accessories & Peripherals"",""Keyboards, Mice & Accessories"",""Mice""]"
"HP Premium Plus Photo Paper, Glossy, 4x6 in, 100 sheets (CR668A)",,HP,18,"[""Office Products"",""Office & School Supplies"",""Paper"",""Copy & Printing Paper"",""Photo Paper""]"
"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 13.8"" Touchscreen Display, Snapdragon X Plus (10 core), 16GB RAM, 512GB SSD Storage, Black",,Microsoft,878.53,"[""Electronics"",""Computers & Accessories"",""Computers & Tablets"",""Laptops"",""Traditional Laptops""]"
"HP 63XL Black High-yield Ink Cartridge | Works with HP DeskJet 1112, 2130, 3630 Series; HP ENVY 4510, 4520 Series; HP OfficeJet 3830, 4650, 5200 Series | Eligible for Instant Ink | F6U64AN",,HP,52.89,"[""Office Products"",""Office Electronics"",""Printers & Accessories"",""Printer Parts & Accessories"",""Printer Ink & Toner"",""Inkjet Ink Cartridges""]"
"HP Envy 6555e Wireless All-in-One Color Inkjet Printer, Print, scan, Copy, Duplex Printing Best-for-Home, 3 Months of Instant Ink Included (714N5A)",,HP,159.99,"[""Office Products"",""Office Electronics"",""Printers & Accessories"",""Printers"",""Inkjet Printers""]"
"HP 61 Tri-color Ink | Works with DeskJet 1000, 1010, 1050, 1510, 2050, 2510, 2540, 3000, 3050, 3510; ENVY 4500, 5530; OfficeJet 2620, 4630 Series | Eligible for Instant Ink | CH562WN",,HP,34.99,"[""Office Products"",""Office Electronics"",""Printers & Accessories"",""Printer Parts & Accessories"",""Printer Ink & Toner"",""Inkjet Ink Cartridges""]"
"HP Everyday Photo Paper, Glossy, 4x6 in, 100 sheets (CR759A), Pack of 1",,HP,10.99,"[""Office Products"",""Office & School Supplies"",""Paper"",""Copy & Printing Paper"",""Photo Paper""]"
"HP Envy 6155e Wireless All-in-One Color Inkjet Printer, Print, scan, Copy, Duplex Printing Best-for-Home, 3 Months of Instant Ink Included (714L5A)",,HP,139.99,"[""Office Products"",""Office Electronics"",""Printers & Accessories"",""Printers"",""Inkjet Printers""]"
"HP Everyday Photo Paper, Glossy, 5x7 in, 60 sheets (CH097A)",,HP,9.95,"[""Office Products"",""Office & School Supplies"",""Paper"",""Copy & Printing Paper"",""Photo Paper""]"
"HP ENVY 6455e Wireless Color Inkjet Printer, Print, scan, copy, Easy setup, Mobile printing, Best-for-home, 3 months of Instant Ink included,white",,HP,69.99,"[""Office Products"",""Office Electronics"",""Printers & Accessories"",""Printers"",""Inkjet Printers""]"
"Dell Inspiron 3530 Laptop - 15.6-inch FHD (1920 x 1080) Touchscreen Display, Intel Core i7-1355U, 16GB DDR4 RAM, 1TB SSD, Intel Iris Xe Graphics, Windows 11 Home, 6-Months Migrate - Platinum Silver",,Dell,649.99,"[""Electronics"",""Computers & Accessories"",""Computers & Tablets"",""Laptops"",""Traditional Laptops""]"
"HP 62 Tri-color Ink Cartridge | Works with HP ENVY 5540, 5640, 5660, 7640 Series, HP OfficeJet 5740, 8040 Series, HP OfficeJet Mobile 200, 250 Series | Eligible for Instant Ink | C2P06AN",,HP,26.89,"[""Office Products"",""Office Electronics"",""Printers & Accessories"",""Printer Parts & Accessories"",""Printer Ink & Toner"",""Inkjet Ink Cartridges""]"
"READYWISE - Entrée Grab & Go Bucket, 60 Servings, Emergency, MRE Supply, Premade, Freeze Dried Survival Food for Hiking, Adventure & Camping Essentials, Individually Packaged, 25 Year Shelf Life",,ReadyWise,111.59,"[""Sports & Outdoors"",""Outdoor Recreation"",""Camping & Hiking"",""Camp Kitchen"",""Freeze-Dried Food""]"
